airport_1,airport_2,total_passengers,avg_fare,avg_distance,avg_fare_per_mile,avg_fare_gap
DAL,SDF,3356,211.43866666666668,733.0,0.28845657116871304,12.95152380952381
DAL,SEA,13196,224.39467289719624,1670.0,0.13436806760311154,16.910560747663553
DAL,SFO,16962,216.16074074074075,1476.0,0.14645036635551542,12.566018518518517
DAL,SJC,11331,232.34944444444446,1476.0,0.15741832279433904,27.194351851851852
DAL,SLC,7350,219.3200925925926,999.0,0.2195396322248174,22.534999999999997
DAL,SMF,8774,239.8855963302752,1442.0,0.16635616943847104,25.599541284403667
DAL,SNA,6930,234.83076923076925,1246.0,0.1884677120632177,10.301250000000001
DAL,SRQ,68,188.77,945.0,0.19975661375661377,0.0
DAL,STL,43617,157.39716814159294,550.3097345132743,0.2860341545321678,4.538672566371681
DAL,SWF,2,249.87266666666667,1428.0,0.17498085901027077,0.0
DAL,TPA,19992,186.89046296296294,929.0,0.2011738029741259,18.120925925925924
DAL,TUL,38832,115.43974576271187,237.1864406779661,0.4865672467227612,0.0
DAL,TUS,1701,217.24815533980583,824.0,0.26365067395607505,3.767378640776699
DAL,TYS,61,274.93142857142857,771.5714285714286,0.35632030588220986,14.383809523809523
DAL,VPS,849,216.7174193548387,641.0,0.33809269790146446,5.814516129032259
DAL,XNA,0,133.0,281.0,0.47330960854092524,0.0
DAY,BUR,281,335.9624418604651,1925.0,0.17452594382361825,48.891627906976744
DAY,BWI,16871,169.14523364485981,406.0,0.4166138759725611,27.41065420560748
DAY,DCA,19696,229.753738317757,406.0,0.5658959071865935,56.45186915887851
DAY,EWR,11506,222.00310000000002,590.0,0.3762764406779661,38.8038
DAY,FLL,6362,146.19677966101696,998.0,0.1464897591793757,7.369152542372883
DAY,HOU,24,153.78,945.0,0.16273015873015872,0.0
DAY,HPN,1304,213.7421,590.0,0.36227474576271185,30.1921
DAY,IAD,3378,220.13271028037383,406.0,0.5421987937940242,36.4607476635514
DAY,IAH,157,166.22,945.0,0.17589417989417988,18.110000000000014
DAY,ISP,540,220.4825,590.0,0.37369915254237285,10.948100000000002
DAY,JFK,1015,198.4939,590.0,0.33643033898305086,25.596700000000002
DAY,LAS,341,184.8,1701.0,0.10864197530864197,0.0
DAY,LAX,15486,226.54779069767443,1925.0,0.11768716399879191,15.14360465116279
DAY,LGA,16445,185.22439999999997,590.0,0.31393966101694915,22.9069
DAY,LGB,118,310.7909333333333,1925.0,0.16144983549783548,5.567466666666667
DAY,MCO,1345,158.72,808.0,0.19643564356435642,46.49666666666667
DAY,MIA,5208,154.89237288135593,998.0,0.1552027784382324,15.383728813559323
DAY,NYC,1,172.53875,590.0,0.2924385593220339,23.237499999999997
DAY,OAK,285,252.11166666666668,2051.0,0.12292133918413782,34.11291666666666
DAY,ONT,1958,273.4693023255814,1925.0,0.14206197523406824,30.999418604651165
DAY,PIE,90,125.87068965517241,831.0,0.15146894061994273,0.0
DAY,SFO,3489,192.255,2051.0,0.0937372013651877,20.197916666666664
DAY,SJC,691,256.92083333333335,2051.0,0.12526613034292214,29.064166666666665
DAY,SNA,3347,262.88767441860466,1925.0,0.1365650256720024,26.280930232558138
DAY,SWF,345,220.8834,590.0,0.3743786440677966,35.9116
DAY,TPA,14626,136.38859154929577,829.2253521126761,0.1644984824624687,5.86943661971831
DAY,WAS,1,158.93714285714285,406.0,0.3914707952146376,48.58571428571429
DCA,ICT,652,165.0325,1129.0,0.14617581930912313,32.46125
DCA,PBI,52089,168.58610169491524,883.0,0.19092423748008522,21.8114406779661
DEN,AZA,305,75.95599999999999,602.0,0.12617275747508305,5.31
DEN,BDL,1321,300.52571428571434,1671.0,0.17984782422843465,58.36285714285714
DEN,BUR,31273,197.24355932203392,861.7796610169491,0.228884180906759,26.19228813559322
DEN,BWI,92971,229.96322033898306,1491.2033898305085,0.15421182393933955,45.83262711864407
DEN,DCA,86017,196.83499999999998,1491.2033898305085,0.13199508076118902,9.867796610169492
DEN,DTT,0,276.644,1136.8,0.24283430527070102,0.0
DEN,DTW,13738,240.84666666666666,1127.2222222222222,0.21366135318778937,26.50111111111111
DEN,EFD,282,199.2002857142857,889.1714285714286,0.22402843638779618,9.144571428571426
DEN,EWR,120373,260.951779661017,1659.2033898305085,0.15727346704679337,48.56152542372882
DEN,FLL,79776,199.93576271186438,1709.1186440677966,0.11698118293160989,61.409067796610174
DEN,HOU,52372,175.97805084745764,885.0847457627119,0.1987908948439154,17.486016949152543
DEN,HPN,2644,279.66737288135596,1659.2033898305085,0.16855409566781135,48.50076271186441
DEN,IAD,111979,282.82898305084746,1491.2033898305085,0.1896677308911375,147.27364406779662
DEN,IAH,142106,201.13254237288135,885.0847457627119,0.22722402394034794,74.98957627118645
DEN,ISP,2248,240.24093220338983,1659.2033898305085,0.14479365391790278,42.63542372881356
DEN,JFK,50764,204.9506779661017,1659.2033898305085,0.12352309880845493,16.846525423728814
DEN,LAS,5867,123.92,629.0,0.19701112877583468,26.180000000000003
DEN,LAX,271921,165.24822033898306,861.7796610169491,0.19176577526813035,37.47957627118644
DEN,LGA,166214,243.01186440677967,1659.2033898305085,0.1464592576663595,92.10745762711865
DEN,LGB,6666,158.16093220338985,861.7796610169491,0.18354260929562954,7.170677966101695
DEN,MCI,33622,134.88297297297296,534.081081081081,0.25259436702067783,18.35081081081081
DEN,MCO,3679,206.33333333333334,1546.0,0.13346269943941355,82.81833333333333
DEN,MIA,58928,226.81889830508476,1709.1186440677966,0.13271169957605677,58.419661016949156
DEN,MKC,2,94.86800000000001,541.0,0.17535674676524954,0.0
DEN,MSP,694,164.61,680.0,0.24207352941176472,6.899999999999977
DEN,NYC,52,341.67041666666665,1660.0,0.20583002502715364,144.93458333333334
